codigo_produto,descricao_produto,qtd_ocorrencias
000936,TAMPA ASSENTO SANITÁRIO REDONDO DECA,7
007517,TAMPA CARCAÇA DE TELA LENOVO TRINKPAD L14,1
000273,TAMPA CEGA 1/2&quot; X 1/4&quot; ESTAMPADA,3
011010,TAMPA CONDULETE PVC PRETA 2 TECLAS 1/2 E 3/4,1
009571,TAMPA DA PINGADEIRA PLAT PURIFICADOR FR 600 FUME IBBL,4
009291,TAMPA DE ENCAIXE PARA ELETROCALHA 100MM CH. 26 PZ REF. 10101690,2
009348,TAMPA DE ENCAIXE PARA ELETROCALHA 20X300CM #26 PRÉ ZINCADO CKE509,3
009284,TAMPA DE ENCAIXE PARA PERFILADO 38X38,1
011755,Tampa de vaso sanitario oval universal Premium  Cor:Branco,3
009276,TAMPA ENCAIXE PARA ELETROCALHA 200MM COM 3 METROS,1
009281,TAMPA LISA PARA TE HORIZONTAL 100X50MM 90,2
011911,TAMPA MOLDURA PAR DE DOBRADIÇAS DELL 3510 3511 3515 3520 PRETO,1
001155,TAMPA NYLON 2X2 (100X50) PT,1
004473,TAMPA P TUBO QUADRADO 50X50 PT,3
000274,TAMPA P/ CONDULETE 1&quot; POLEGADA,1
009382,TAMPA P/ CURVA HORIZONTAL DE ELETROCALHA 200X50,1
000919,TAMPA PARA CONDULETE 3/47`` PARA 1 POSTO REDONDO - TRAMONTINA,11
009384,TAMPA PARA CURVA HORIZONTAL 100MM 90 GRAUS,1
008826,TAMPA PARA PERFILADO ENCAIXE 38X38,1
007418,TAMPA PARA TUBO 2 X 2,2
007230,TAMPA PONTEIRA INTERNA DE EMBUTIR 50X50MM QUADRADA RETA,2
007231,TAMPA PONTEIRA INTERNA PEAD EMBUTIR METALON 50X100 PRETA,3
008534,TAMPA SEM TELA DELL INSPIRON 14&quot; 3480/3482 - 01MDC8,2
003545,TAMPAO,1
009153,TAMPAO CAIXA CONDULETE 3/4 MULTIPLA,4
004031,TAMPAO CONDULETE,5
000049,TAMPAO PVC CONDULET  1 - SIEG,1
008480,TAMPAO PVC CONDULET 3/4,1
011652,TAMPO 1200MM (L) X 475MM (P) X 18MM (E) COM RASGO ACABAMENTO EMBPWOODITAPUÃ,3
008618,TAMPO 1200MM (L) X 600MM (P) X 18MM (E) COM RASGO ACABAMENTO EM BP WOOD ITAPUÃ,2
000898,TAMPO 1200X475X18 C/FURO BRANCO,2
000899,TAMPO 1200X475X18 C/FURO CARVALHO EVORA,1
008664,TAMPO 1200X475X18 COM RASGO,1
004636,TAMPO 1200X475X18MM,1
007287,TAMPO 1200X600X18 C/FURO CARVALHO EVORA,2
006753,TAMPO 1300X500MMX18MM ACABAMENTO EM BP AMADEIRADO,1
008617,TAMPO 2400M (L) X 475MM (P) X 18MM (E) ACABAMENTO EM BP WOOD ITAPUÃ,10
011664,"TAMPO DE MADEIRA MDF REDONDO 0,60M",1
011424,"Tampo de Madeira MDF Redondo 0,80m - Bella Brasil Decor",4
008616,TAMPO DE MESA DE REUNIÃO 1200MM (L) X 475MM (P) X 18MM (E) ACABAMENTO EM BO WOOD ITAPUÃ,6
009129,TAMPO DE MESA DE REUNIÃO PEQUENA 1200 X 475 X 18MM ITAPUÃ,4
009558,"TAMPO DE MESA INGÁ 1.60X0,80M",5
001022,TAMPO DE MESA INGÁ G,15
009478,TAMPO DE MESA REDONDO 50CM PRETO COMPENSADO PLASTIFICADO - 18MM,1
008823,TAMPO DE MESA REDONDO 70CM PRETO COMPENSADO PLASTIFICADO 18MM,4
008759,TAMPO DE MESA REDONDO BISTRÔ LAMINADO 80 CM - MEL,3
009477,"TAMPO DE MESA RETANGULAR 110,5x75,5CM PRETO COMPENSADO PLASTIFICADO - 18MM",1
003627,TAMPO EM BP CARVALHO ÉVORA 2400 (L) X 475 (P),1
004824,TAMPO EM MDF REDONDO,2
000275,TAMPO P/ CONDULETE 3/4 CEGO,6
001025,TAMPO QUADRADO 70X70CM,1
012207,TAMPO REDONDO 80CM MDF PARA MESA SALA DE JANTAR LOURO FREIJÓ,2
001026,TAMPO REDONDO PRETO 60CM,5
001027,TAMPO REDONDO PRETO 70CM,1
004017,TAMPO RETO 2460X600X25MM (APENAS CORTE) CARBONO TRAMA DURATEX,2
007481,TANQUE AÉREO PARA COMBUSTÍVEL 250 LITROS,1
006749,TANQUE DE PLASTICO PRETO 28 LITROS,3
009354,TANQUE RETO DE PAREDE INOX 23 LITROS 44X48X26CM ALTO BRILHO DOCOL,6
005042,TAPA FURO,5
008839,TAPA FURO 8MM,1
003272,TAPA FURO TRAMA CARBONO 12MM,1
004379,TAPA PARAFUSO,1
004722,TAPA VISTA PARA MICTÓRIO COM PORTA CARTEIRA,2
004189,TAPETE,8
008709,TAPETE ABDALA - CONSTELLATION - 90 MULTI,2
009419,TAPETE ABDALLA - LINHA BELGA REF 76 TAMANHO 300X400CM,1
009021,TAPETE ABDALLA AZUL 2.00X3.00 REF. 2017-3-17-4-3,1
009669,TAPETE ABDALLA REDONDO 140 CM HARMONY TRENDY 9810,1
006839,"TAPETE ABDALLA REF AS03-26-19344 2,00X3,00 M",1
004134,"TAPETE CAPACHO PARA ELEVADOR 1,42 X 1,80",3
007007,TAPETE CLEAN KAP,1
010021,"TAPETE CORSEGA 7098 2,00X3,00",1
010302,"TAPETE CORSEGA 7098 2,00x3,00 Cor: 7098",1
012008,"TAPETE CORSEGA 7098 2,50X3,00 COR: 7098",1
007000,"TAPETE DA VINCI 03 2,00X3,00 M",2
012151,"TAPETE EDAN AMBIENCE 03 1,40X2,00",2
012503,"TAPETE EDAN CARRARA 01 2,00X2,50",1
011032,"Tapete Edantex Artesano Rústico012,00x2,50",1
004274,TAPETE LINHA NATURAL FLAT - EGITO (REF 1808 K),4
010496,TAPETE NEW COLORS MAGIA - TAPETES SÃO CARLOS,1
012398,"Tapete Orgâncio Via Star Enjoy Bege 1,50x2,50",1
004159,"TAPETE PARA ELEVADOR - 1,42 X 1,80",1
008773,TAPETE PARA SALA VIA STAR AVERY 87 - REDONDO 1.50M,1
009162,"TAPETE PARA SALA VIA STAR AVERY 87 2,50X3,00",1
009979,"TAPETE PARA SALA VIA STAR PREMIERE 515 1,50x2,00",1
004027,TAPETE REDONDO,5
006784,"TAPETE REDONDO 1,40M DIAMETRO DESENHO EDANTEX VALENTINO",11
011988,"TAPETE SALA EDAN KINGDOM 06 2,00X2,50",1
008757,"TAPETE SALA EDANTEX SENA COMPELO DESENHO 05 2,50X3,00",1
001391,TAPETE SALA GEOMÉTRICO CINZA HERAT EXPORT GRAY,1
007394,"TAPETE SALA SÃO CARLOS SOFISTIK FINO 2X2,90M REF 02/67",1
012355,"TAPETE SALA TELLAIO FALKNER 03 1,40x2,00",1
011700,"TAPETE SALA VIA STAR CORSEGA 5477 - 2,00 X 2,50",2
009136,"TAPETE SALA VIA STAR CORSEGA 5477 1,50X2,00",4
011516,"TAPETE SALA VIA STAR CORSEGA 5477 2,50X3,00",3
011022,TAPETE SALA VIA STAR CORSEGA 5477 2X3,1
011403,"Tapete Sala Via Star Corsega 7098 1,50x2,00",1
011402,"Tapete Sala Via Star Corsega 7098 2,00x3,00",1
009864,"TAPETE SALA VIA STAR CORSEGA 7098 3,00X4,00",1
008715,"TAPETE SALA VIA STAR CORSEGA 7712 1,50X2,00",2
009372,"TAPETE SALA VIA STAR CORSEGA 7712 2,00X3,00",2
012396,"Tapete Sala Via Star Essence 19 2,40x3,00",1
011880,"TAPETE SALA VIA STAR ESSENCE 20 1,40x2,00",1
009804,"TAPETE SALA VIA STAR SARDENHA SILVER - REDONDO - DIAMETRO 1,40",2
009294,"TAPETE SALA VIA STAR SARDENHA SILVER 2,00X2,50",3
009443,"TAPETE SALA VIA STAR SARDENHA SILVER 2,50X3,00",2
007028,"TAPETE SELENA FRADE 2,00X3,00 SALA TURCO ESTONADO",1
011971,"TAPETE TELLAIO NAKURU DESENHO 02 2,00X2,50",1
012344,Tapete Via Star Redondo 150cm diametro - Spot - Prata,1
012343,Tapete Via Star Redondo 150cm diametro - Spot - Sand,1
011854,"TAPETE VIA STAR STILO 0235 - 1,90 X 2,50",1
012029,"TAPETE VIA STAR STILO 0268 2,40 X 3,00",1
006139,TE COM BUCHA PVC AZUL ROSCAVEL E SOLDAVEL 3/4X1/2&quot;,1
012493,TE COM BUCHA PVC AZUL ROSCÁVEL E SOLDÁVEL 3/4X1/2&quot; 25X20MM,1
008551,TE ESGOTO 40MM,2
003891,TE ESGOTO 75 X 75MM,2
009280,TE HORIZONTAL LISO PARA ELETROCALHA 100X50MM,1
006140,TE PARA ESGOTO 100X100MM,3
003644,TE PERFILADO TRILHO PERFURADO 35X35,5
006175,TE PVC ESGOTO 50X50MM,2
008366,TE PVC SOLDÁVEL MARROM - 32MM,3
012475,TECLADO PARA NOTEBOOK DELL INSPIRON 15 5567 P66F P75F 3580 3583 3584 04PC73,1
012110,TECLADO PARA NOTEBOOK LENOVO THINKPAD E14-GEN 2,1
012215,TECLADO PARA NOTEBOOK LENOVO THINKPAD T14 GEN1 PORTUGUES,1
006362,Teclado sem fio Logitech K270 Preto Portugues Brasil,3
001725,TECLADO SLIM PRETO USB,1
009471,TECLADO XAT 4000,1
008684,TEE AZUL RED 25X20 3/4X1/2,1
006717,TEE ESGOTO 100X50MM 4X2 TIGRE,2
009029,TEE ESGOTO 40MM 1.1/2,2
006716,TEE ESGOTO 50MM TIGRE,1
008946,TEE L/R RED 54X28 2 X 1,1
008685,TEE MARROM 25MM 3/4,6
008727,TEE MARROM 32MM,6
008928,TEE RED 54X28 2 X 1,2
001203,TEE SOLDAVEL 25MM,9
007276,TELA ALUMÍNIO EXPANDIDO 15X100CM P/ RALO (3X6MM),1
001029,TELA DE PROJEÇAO RETRATIL TBMS080,1
003275,TELA DE SOMBREAMENTO 4X3,3
008770,TELA LAJE 2X3M E ABERT 20X20CM,1
005975,TELA MICTORIO AMARELA CITRUS NYCOLPLAST,7
012232,TELA MICTORIO AZ LAVANDA T-130540LV TRILHA,7
005963,TELA MICTORIO AZ TUTTI FRUTTI NYCOLPLAST,12
006189,TELA MICTORIO AZUL EQUILIBRIO,3
006192,TELA MICTORIO VERDE ALGAS NYCOLPLAST,2
006630,TELA MICTORIO VERM CANELA NYCOLPLAST,2
008892,"TELA MOSQUITEIRA AÇO INOX 304 - 1,00M X 1,20M",1
006276,TELA MOSQUITEIRA PROTEÇÃO PARA JANELAS E PONTAS,1
009894,"TELA PARA CALHA E RALOS EM ALUMÍNIO 0,50M X 1,00M",1
010208,TELA POLIÉSTER PVC IMPERMEABILIZAÇÃO RODAPÉ (ROLO 21CMX35M,1
003437,"TELA SOLDADA MALHA TOP LEVE 20X20 3,4MM 2X3M",2
004773,TELEVISOR,3
005013,TELEVISOR SMART TV 43&quot; SAMSUNG,44
003905,TELHA GAVANIZADA,4
011899,Tenda Gazebo Nautika Camp 3 X 3 Metros Branca,1
007053,"TEPETE SALA SUPREME SÃO CARLOS 1,50M REDONDO",3
009685,"TERMINAIS FORQUILHA KIT 250PÇ 1,5MM/2,5MM/6MM",2
000015,TERMINAL COMPRESS 25MM REF.506,7
004423,TERMINAL COMPRESSAO,12
007390,TERMINAL COMPRESSÃO 35MM,4
008949,TERMINAL COMPRESSAO METAL N16,2
001300,TERMINAL FIO COMPRESSÃO 16 MM,3
001547,"TERMINAL FORQUIL ISOL 4,0-6,0MM",1
009686,TERMINAL GENERICO KIT10 CONECTOR FRONTAL PARA CABO ATÉ 25MM,1
005033,TERMINAL ILHOS SIMP 16MM AZ (E1612),1
005032,"TERMINAL ILHOS SIMP 2,5MM AZ (E2508)",3
009564,TERMINAL LUVA DE EMENDA COMPRESSÃO 70MM²  Compressão 70mm² S ISOLAÇÃO INTELLI,1
001543,"TERMINAL PINO ISOL 1,5-2,5MM LONGO",3
001548,TERMINAL PINO ISOL 10MM,1
001549,TERMINAL PINO ISOL 16MM,1
001546,TERMINAL PINO ISOL 4-6MM,2
004950,TERMINAL PRE ISOL OLHAL AZ,4
007389,"TERMINAL PRE-ISOLADO ILHOS SIMPLES AZ 2,50MM 12MM",1
003715,TERMINAL TUBUL ISOL 10MM OV M10 VM RV8-10,1
003716,TERMINAL TUBUL ISOL 25MM OA M6 AM RV22-6,1
008587,TERMOMETRO DIGITAL (MIRA LASER) 300E,5
001170,TERMOMETRO LASER DIGITAL INFRAVERMELHO FEBRE,3
009360,TERMOSTATO BIMETALICO LAMINA PIPOQUEIRA,1
012223,TÉRREO ¿¿¿ RECEPÇÃO,1
005652,TESOURA 21CM MULTIUSO TE2101 BRW,9
005992,TESOURA CORTE CHAPA ACO STANLEY,12
000143,TESOURA MULTIUSO 21CM 160/8 MUNDIAL,1
000544,TESOURA MULTIUSO 21CM 160/8 MUNDIAL,2
012233,TESOURA MULTIUSO 21CM TE2101 BRW,1
012451,TESOURA MULTIUSO 21CM TE2101 BRW,1
006957,TESOURA PARA CHAPA 10 POL 250 MM CORTE ESQUERDO 783349 MTX..,2
009689,TESOURA PARA CHAPA AVIACAO STANLEY 10&apos;&apos; (DIREITA) CABO VERDE,2
007146,"TESTADOR CABOS ETHERNET, POE, RASTREADOR ZUMBIDOR NOYAFA",6
007439,TESTADOR DE CAMERAS CFTV,1
001315,TESTADOR LOCALIZADOR DE CABO REDE RJ45,3
005224,TESTE DE VOLTAGEM PARA TOMADAS,6
007273,TESTE HIDROS. MANG. DE INC.,4
012182,TESTE MANG. HIDRANTE NBR 12779 1.½,1
006709,TESTE MANGUEIRA HIDRANTE,11
011927,TESTO VACUOMETRO DIGITAL C/ BLUETOOTH 552,1
009228,THINNER 228 LUKSNOVA EXTRA 900 ML,1
008686,THINNER 7300 5L,1
006711,THINNER NATRIELLI 8100 5LT,2
003349,"THINNER NATRIELLI 8800 0,9L",1
004922,THINNER SOLVENTEX 5L,2
004433,TIGRE TRINCHA 500 X 3/4 SIMPLES,1
004267,TIGRE-JOELHO 90 SOLD 32MM,1
005565,TIGRE-SUPORTE P/ ROLOS DE PINTURA 23CM  REF1301-23,1
005234,TIJOLO BAIANO 6F 14X11X24 ENT/PZO GRANEL (25PCM2),1
003739,TIMER BWT40HR-P COEL,5
011735,TIMER DE PROGRAMAÇÃO CENTRAL,1
003850,TIMER DIGITAL BIVOLT TEMPORIZADOR,6
005563,TIMER DIGITAL DIARIO/SEM 40 MEMO 110/220V BWT40HR-P-REC C  COEL,3
000009,"TINGIDOR STAIN TRANSP 3,6L",3
008640,TINTA ACRÍLICA CORAL RENDE MUITO FOSCO MADEIRA ACINZENTADA 16 LITROS,3
008705,TINTA ACRILICA FOSCO AZUL MEDITERRÂNEO 18L,1
006808,TINTA ACRILICA FOSCO BRANCO GELO 18L,11
001754,TINTA ACRILICA PEDRA ESCULPIDA FOSCO 16L,1
007192,TINTA ACRÍLICA PISOS AMARELO DEMARCAÇÃO 18L,2
007195,TINTA ACRÍLICA ULTRA PISO PREMIUM PRETO 18L - EUCATEX,1
012128,Tinta Borracha Liquida,1
012272,"Tinta Borracha Líquida Solução Total 21,5kg - Decor Colors - 000003",1
000218,TINTA BRANCA ACRILICA 18LTS,18
001631,"TINTA CINZA CONCRETO 3,6LT BELA TINTAS",2
000214,TINTA CINZA ESTANHO 18LTS,13
006109,"TINTA CINZA ESTANHO 3,6LT",15
001630,"TINTA CINZA ESTANHO 3,6LT BELA TINTAS",3
004071,TINTA CINZA FECHADO 16L,4
005221,"TINTA CORAL 3,2L BASE RENDE MUITO - SOPRO DE NEVE",1
000213,TINTA CORAL CINZA CONCRETO 18LTS,1
004543,TINTA CORAL CORALIT ULTRA RESISTENCIA FOSCO PRETO,9
005883,TINTA CORAL DECORA CINZA NOBRE 16L,4
003737,TINTA CORAL MADEIRA ENFUMACADA DECORA 16L,6
007133,TINTA CORAL SUPER LAVÁVEL 18L - BRANCO GELO,2
004542,TINTA ECONOMICA PRETA,1
011642,"TINTA ESMALTE BASE AGUA COR E PROTEÇÃO FOSCO PRETO 3,6L SUVINIL",1
000216,"TINTA ESMALTE FOSCO PRETO 3,6L",14
000217,"TINTA ESMALTE PRETO LOUSA 3,6LTS",2
006125,"TINTA ESTANHO ACR FOSCA 3,2LT SUVINIL",1
012293,Tinta Eucatex Acrílica Preto Ônix Fosco Rendimento Extra 18 L,1
004020,TINTA IMPERMEABILIZANTE,1
011945,TINTA NUVEM ESCURA CORAL 18L,1
009746,TINTA PARA PISO 18L CINZA ESCURO,2
006678,"TINTA PARA PISO CINZA 3,6L",2
007185,TINTA PISO COBREBEM CINZA 18L BELLACOR,3
007483,TINTA PREMIUM NAVEGAÇÃO TRANQUILA 16L,1
004602,TINTA PRETO FOSCO,8
012290,TINTA PRIMER GALVITE AÇO GALVANIZADO 18L PRETO,1
008144,TINTA RENDE MUITO - MADEIRA ENFUMAÇADA,3
008820,"TINTA RENDE MUITO ACRILICA BRANCO 3,6L",3
001650,TINTA SELADORA PARA MADEIRA,2
003519,TINTA SPRAY ALUMEN,1
003411,TINTA SPRAY BRANCO TRANSLUCIDO 400ML,1
003518,TINTA SPRAY CINZA CHUMBO,4
003410,TINTA SPRAY CINZA CLARO 400ML,1
005810,Tinta Spray Colorgin Arte Urbana 985 Cinza Chumbo 400ml,1
003417,TINTA SPRAY PRETO 400ML,2
000901,TINTA SPRAY USO GERAL BRANCO,8
000902,TINTA SPRAY USO GERAL PRETO FOSCO,12
003407,TINTA SPRAY VERDE ESMERALDA 400ML,1
004731,TINTA SUVINIL AMARELO DEMARCAÇÃO,1
006935,"TINTA SUVINIL EPOXI BASE AGUA PREMIUM 3,2L CÔMIO",2
006867,TINTA SUVINIL EPOXI BASE AGUA PREMIUM 800ML CÔMIO,2
008781,TINTA SUVINIL FOSCO COMPLETO 16L - AZUL DIESEL,5
008063,TINTA SUVINIL FOSCO COMPLETO 16L - SOMBRA AZUL,1
007173,TINTA SUVINIL RENDE MUITO BRANCO 20L,2
005539,TIRA COLA ADEVISOS GRUDE E SILICONE (DESCOLA MAX) 500ML,5
005650,TIRA GRUDE 240ML FA0 QUIMATIC,1
005976,TIRA GRUDE 40ML QUIMATIC,2
004256,"TIRANTE 1,50 ARAME10 COM ELO",9
003987,"TIRANTE 3,00 ARAME10 COM ELO",2
003334,TIRANTE RIGIDO COM ELO,5
001610,TIRANTE RIGIDO COM ELO 1000 MM,31
003326,TOCHA DE BAMBU,1
008886,TODODIA ALGODÃO FELIZ DES HID CORPORAL 80ML,1
008887,TODODIA SABONETE EM BARRA FP ALGODÃO 90G,1
007381,"TOLDO DE ROLO TRANSLUCIDO 0,85 X 1,95",1
007384,"TOLDO DE ROLO TRANSLUCIDO 1,57 X 2,40",1
007382,"TOLDO DE ROLO TRANSLUCIDO 1,65 X 2,80",1
007383,"TOLDO DE ROLO TRANSLUCIDO 2,00 X 2,52",1
007385,"TOLDO DE ROLO TRANSLUCIDO 2,07 X 2,23",1
011042,TOLDO DE SOMBREAMENTO COM PROTEÇÃO UV IMPERMEAVEL | SUNSHIELD,3
008518,TOLDO IMPERMEAVEL 3X5M P/ COBERTURA EM AREA EXTERNA COR AREIA,2
003904,TOMADA,3
012171,TOMADA 10A + SAÍDA FIO MÓDULO FURO CENTRAL MODULAR PLUZI BR,1
000277,TOMADA 2P + T PB  20A VERMELHA COM HASTE REDONDA SEM PLACA  220V,7
011355,Tomada 2p+ T Para Piso Padrao 10/15a Nbr Branco Redondo,1
009142,TOMADA 2P+T CJ 10A FAME EVIDENCE,2
009143,TOMADA 2P+T CJ 20A FAME EVIDENCE,1
008966,TOMADA 2P+T SIST-X 10A DUPLA,3
008965,TOMADA 2P+T SIST-X 20A,1
007328,TOMADA 3 PÓLOS 10A SISTEMA X PRETO,2
011676,Tomada Dupla 20a Vermelha Espelho Preto Fosco Blux Recta,1
004151,TOMADA DUPLA 2P+T 10A-250V PB,1
007435,TOMADA DUPLA 2P+T SISTEMA X 20A PRETA,2
008197,Tomada Dupla Cinza 20a Com Suporte 4x4 Placa Pial Legrand,1
000279,TOMADA EMBUTIR 2P+T 10A BRANCA,1
000280,TOMADA EMBUTIR 2P+T 20A PRETA,12
000281,TOMADA EMBUTIR 2P+T 20A VERMELHA,2
010356,TOMADA EMBUTIR 2P+T PB 10A 250V PRETA SEM PLACA 9783-7 BLUX,4
000022,TOMADA EMBUTIR 2P+T PB 10A 250V PRETA SEM PLACA RE - BUILDING,1
000056,TOMADA EMBUTIR 2P+T PB 20A 250V BRANCA S PLACA RED - BUILDING,1
006130,TOMADA FEMEA E PLUGUE MACHO 3 PINOS 10A,6
008665,"TOMADA PAINEL 2P+T NBR14136 PR 16A 250V CABO 1,5",1
006129,TOMADA PIAL LEGRAND PRETA DUPLA 20A,3
005545,TOMADA SOBREPOR 20A PRETA,10
000282,TOMADA TPA2-3 E3F 10A COM RABICHO BRANCA,5
000283,TOMADA TPA2-3 E3F 10A COM RABICHO PRETA,5
008994,TOMADA X 2P+T EXTERNA SOBREPOR BRANCO,1
000284,TOMADAS 2P+T TRAD 10A 250V BRANCO,1
000841,TONER BROTHER CDP L2540 DW,1
000845,TONER TN 410/ TN 420,4
001119,TONER TN 660/ TN 2360,2
003504,TORNEIRA AUTOMATICA,23
011536,Torneira Automática Link Lavatório/banheiro Mesa Metal Luxo,1
004813,TORNEIRA AUTOMATICA MESA PNE,33
004818,TORNEIRA BANCADA HYDRAMOTION GOURMET COZINHA PRETA,2
006208,TORNEIRA BICA BAIXA AUTOMATICA DE MESA,14
001191,TORNEIRA BICA MEDIA AUTOMATICA DE MESA,14
004573,TORNEIRA BOIA PARA CAIXA D AGUA,2
001672,TORNEIRA COZINHA DE PAREDE METAL BICA MÓVEL ALAVANCA 1/4 V.,3
003371,TORNEIRA COZINHA INOX GIRATORIA MESA LONGA,6
003373,TORNEIRA COZINHA INOX GIRATORIA MESA LONGA NOX02 NOAN,2
003534,TORNEIRA DE CUBA DOCOL,5
005132,TORNEIRA ESFERA MÁQUINA LAVAR TANQUE JARDIM METAL 2 SAIDAS,3
007432,TORNEIRA GOURMET PARA CUBA DE COZINHA MONOCOMANDO PRETO FOSCO COM BICA MOVEL EXTENSIVO 1009,1
012026,TORNEIRA INOX BANCADA SAIDA FILTRO PURIFICADOR METAL CROMADA PRATEADO COM ADAPTADOR E MANGUEIRA BRANCA,1
004512,TORNEIRA LAVAT,2
003336,TORNEIRA MONOCOMANDO GOURMET COZINHA BLACK,1
004942,TORNEIRA PARA COZINHA,5
010228,TORNEIRA PARA LAVATORIO DE MESA BICA ALTA NOVA LOGGICA 90 1137406 CROMADA - DOCOL,2
004263,TORNEIRA PAREDE,6
000232,TORNEIRA PRESSMATIC DE FECHAMENTO AUTOMATICO DOCOL,5
011908,TORNEIRO MECÂNICO,1
003280,TORRE 3 TOMADAS 16A 3500W,6
004985,TORRE DE TOMADA,6
009928,TORRONE AMENDOIM PCT 17G,1
012375,TOSI CAIXA PLENUM FILTRO PL/DQE-41 TAM.3 B. 150,1
005119,TOSI CAIXA PLENUM FILTRO PL/DQE-41 TAM.3 B.150,7
008906,TOSI CAIXA PLENUM FILTRO PL/DQE-41 TAM.4 B.200,1
000090,TOSI DIFUSOR FILTRO DQE-41 TAM.3,1
012376,TOSI DIFUSOR FILTRO DQE-41 TAM.3 C/ REG,1
005120,TOSI DIFUSOR FILTRO DQE-41 TAM.3 C/REG,6
008819,TOTEM COM ESTRUTURA DE METALON,1
004848,TRANQUETA FECHO TRINCO PARA PORTA ALUMÍNIO,1
012345,TRAVA COM IMÃ CROMADO PARA PORTA DE VIDRO TEMPERADO 17CM A. X 10CM L. X 4 CM. C.,1
007392,TRAVA DE MANGUEIRA PARA PURIFICADOR DE ÁGUA AZUL,2
012346,"TRAVA FECHO EM L PORTA TRINCO 90 GRAUS PRETO 5CM A X 2,5CM C",1
010676,TRAVA PORTA PISO METÁLICO CROMADO FORTE FIXADOR PRENDEDOR,1
008502,TRAVA PRESILHA P/ ENGATE RAPIDO 1/4 CONCTOR FILTRO DE AGUA,1
007081,TRAVESSA CLICADA T24 - 1250 MM,21
007080,TRAVESSA CLICADA T24 - 625 MM - Removivel,20
006814,TRAVESSA T-24 DECO 1.250MM BRANCA - OWA,4
003748,TRAVESSA T-24 DECO 625mm BRANCA - OWA,7
009322,TREINAMENTO - METODO CIS GLOBAL,1
008393,TREINAMENTO IN COMPANY - TECNICAS EM VENDAS,1
009809,TREINAMENTO PARA TRABALHO EM ALTURA,1
006968,TRENA 10 METROS 43156/310 TRAMONTINA.,4
003290,TRENA 5 MTS,11
006791,TRENA 75M X 25MM PROFISSIONAL FG029 FORTG PRO,1
009238,TRENA 8 MTS,3
004243,TRENA BOLSO,5
009237,TRENA CORNETA 25 X 5MTS,1
001336,TRENA MEDIDOR DE DISTANCIA A LASER 40 M,9
003838,TREPADEIRA ARTIFICIAL VERDE,19
004330,TREPADEIRAS ARTIFICIAIS,2
009950,TRIGO PARA KIBE PCT 200G,1
000285,TRILHO 1 METRO P/ SPOT LED PRETO,7
006560,TRILHO ELETRIFICADO 1 METRO BRANCO,11
011529,TRILHO ELETRIFICADO 1 METRO PRETO,4
008710,TRILHO ELETRIFICADO 2 METROS BRANCO,6
012477,TRILHO ELETRIFICADO PERFIL MAGNÉTICO SOBREPOR ALUMINIO,2
008676,TRILHO LISO PARA DISJUNTOR DIN 1M KITFLEX,1
001285,TRILHO SUPERIOR 8MM C/ 55 ALTURA 6000MM,95
009827,TRINCHA (PINCEL) 2&quot; [50MM],1
009242,TRINCHA TIGRE 519 2,1
009253,TRINCHA TIGRE 695 2,1
007067,TRINCO BANHEIRO TARJATA LOCKWELL LIVRE/OCUPADO PRETA,6
003844,TRINCO BANHEIRO TARJETA,3
012269,TRINCO DE PRESSÃO 1800 P/ JANELA DE VIDRO COR PRETO,1
012270,TRINCO DE PRESSÃO PARA PORTA DE VIDRO 8 A 10MM CROMADO ¿¿¿ WOODGLASS,1
007419,TRINCO DE PRESSÃO Z 1800,1
012442,TRINCO FECHO UNHA DE EMBUTIR,1
004464,TRINCO PRESSAO,2
001625,TRINCO PRESSÃO PT - LT,1
007411,"TRIPE DE ALUMINIO PROFISSIONAL 1,80M",1
009347,TRIPÉ PARA BANNER,2
007184,TRIPÉ REGULÁVEL PARA NÍVEL LASER 420 A 1260MM,1
012315,"TROCA DE 01 CAPACITOR, LIMPEZA QUÍMICA DA CONDENSADORA E RELOCAÇÃO DA CONDENSADORA 9.000 btus",1
012512,TROCA DE ALGUNS DUTOS FLEXÍVEIS QUE TAMBÉM ESTAVAM COM DEFEITO(RASGADOS),1
012513,TROCA DE ALGUNS FLEXÍVEIS QUE ESTAVA RASGADOS E FIZEMOS ALGUNS PROCEDIMENTOS NOS DUTOS PARA MELHORIAS,1
012510,TROCA DE ALGUNS FLEXÍVEIS RASGADOS E ALGUNS QUE ESTAVAM MUITO LONGOS FORAM CORRiGIDOS,1
008860,TROCA DE BATERIA DO GERADOR,2
011117,TROCA DE COMPRESSOR,1
007225,TROCA DE COMPRESSOR DA CONDENSADORA,9
011905,TROCA DE COMPRESSOR DE 36.000 BTUS E STARTUP,1
007033,TROCA DE COMPRESSOR HI-WALL ATÉ 24K,4
008179,TROCA DE CONDENSADORA,3
007062,TROCA DE CONTATOR,1
008380,TROCA DE EQUIPAMENTO SPLIT HIWALL,4
012331,"TROCA DE FERRAGENS ESQUADRIA 0,55 X 1,05M",1
011726,TROCA DE RAMAL DE ESGOTO,1
011943,"Troca de trilhos e roldanas, e troca de 3 portas de MDF  Grafite Trama, com fechadura, puxador alça e amortecedor",1
009375,TROCA DE VALVULA DE EXPANSÃO E STARTUP,1
012335,"TROCA DE VIDRO  0,32M x 0,54M",1
012336,"TROCA DE VIDRO 0,80 x 1,35M",1
012333,"TROCA DE VIDRO 0,84 X 1,52M",1
